text	labels
$ugaz will this cold put a dent in the massive horizontal rig production. who knows url 	0
trades gtim 400 $pozn 30 redf 0 $calx 40 $incy 100 $yoku 0 $uis 110 total 680	2
$ensg barry port unloaded $16,673 worth of the ensign group, inc. nasdaq:ensg shares url 	0
$jblu jetblue short squeeze ready to upside w crossing important technical level url $save $dal $aal $va $ual $luv $mgm	2
$spy $mitk fast 56pc dive url $	0
 iphone is really annoying. takes 895364 years to charge, but drains like no one s business once you use it fix it $aapl applesupport	0
$bbry 2012-2013 bulls be careful not to smack your monitor .. url 	0
$ilmn piper jeffries raises pt. i remain long	2
the best stocks for 2012 via reformedbroker url $arco $cat $cof $msft $aa	2
$volc this stock has a very very very very very high probability of rallying tomorrow and or early next week	2
 herbgreenberg $aapl how much are you short it is not a high p.e. stock and china is where the growth is. pay attention herbie	2
chanos: if i had to pick one it would be $stx	2
$oil 2.76% trading $21.90	2
$gm, $f good news for domestic automakers....http: www.bloomberg.com graphics 2015-auto-sales 	2
$amzn dropping $7b of market cap because they re losing $400m of $aapl s business may be just a tad bit of an overreaction.	0
$qihu totally missed this one, was about to jump in on that 60 break test but didn t, congrats shorts	0
$nflx and $tsla making all kinds of gains 📈	2
$fb and $ibb still weak with $uso and $spy gaining	0
apple does not need a new tablet, it needs a new tablet strategy $aapl url 	0
$aapl double bottom could be in, keep in mind	2
round 2 short $fb 112.50 	0
also picked up $calm target 57 and $gild target 115. $gild has great upside potential url 	2
 chris ciaccia with the skinny on why iphone 6s is still better than galaxy s7 $aapl url url 	2
markets back in black for 2016 $tna $spy $sds $uco $uso $aapl oil optionstrategies -- url url 	2
look at that $amzn 600	2
$ibio up 10% in premarket ready for lift off	2
$aapl so many names talking about how apple is so cheap, its a must buy, $150 stock price soon...hmmmmm	2
the best stocks for 2012 via reformedbroker url $arco $cat $cof $msft $aa	2
unusual call activity url $xli $nxpi $wy $amd $rf $mjn $wsm $aks $gwph $dg $mgm $swks $aapl $ashr $htz $orcl $ddd $lvs	2
new squeeze plays stocks url $xrs $swks $pcrx	0
$fb conference. don t underestimate mark. bounce off 50sma daily 110c entry 1.53	2
$kep breaking out when the market pulls back url 	2
who would of guessed $amzn would kill it and $goog $googl would suck...not me lol	0
watch for $ulta to trade below $189.52 again to print a daily reversal candle. $sh has got potential. $fit and $sune have not changed.	0
$aapl $fb $amzn $pg $mcd $gs $c $ge $utx $slb $xom $googl $agn $wmt $qqq $iwm $gild $hon $jpm $dis nice day rally url 	2
$aapl run run $amzn up 4.4% now	2
alert: new rsi signal created on $cost - buy at 148.78 - time: 14:19 - strength: 10. powered by url 	2
$fb popping up to hod	2
pie in the sky url $aapl $adbe $akam $amzn $atvi $ca $chkp $crm $csco $emc $eqix $fb $ffiv $googl $hpe $hpq $ibm	2
$aapl come on and run with the bulls today, guys and gals 	2
$spy bumping its head on declining daily 8ma as overhead resistance. then the big brother 50ma just above that.	0
nice names on watch for tomorrow $tues long $8 , $cveo short $1.85-2.00. $gern $tnet $wdc potential r g and $gogo short under $11. stocks	0
vr headsets to generate $895m in revenue in 2016 url virtualreality $fb	2
$goog would like to see upside break in channel this week url 	2
rt montisumo down day for all biotechs good to load up be confident. $onty $chtp $ais $hgsi $dndn agreed $ibb $xbi all same downness	2
record number of passengers served in 2015 airlines $jblu $luv $va $ual $dal $save $aal $ha $alk url 	2
that bearish outside day tuesday is significant. 200 day resistance still intact. just my opinion $sds url 	0
fed cuts rates forecast. our calls go 100% in $fb $aapl $googl $fit $fdx get the mojo url $spy url 	2
alibaba ipo hoopla can t hide risk of chinese stocks url and url $baba $spy notforme	0
" kesef: $aapl will join dow jones this month""replacing at t"	2
2013 longs 12 31 2012 close $clwr 2.89 $siri 2.89 $swhc 8.44 $ge 20.99 $hal 34.69 $ebay 51.00 $pal 1.30 i m up 8.332% you 	2
multi-year stock breakouts $wfc $xom $wmt $dis url 	2
equity indexes working on a positive engulfing for march. $sml $rut $iwc $smh $sox small-caps semis with a fakeout before the b out.	2
$gild let s go up gilead enough with this movement already 	2
$fb slight green... may be runner later	2
unusual call buying: $rht 14x average volume, $wy 13x, $mar 9x, $uco 9x, $wyn 9x, $dvn 6x, $hot 6x, $xlp 6x	2
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
$tsla to recall 2,700 model x suvs for seat-belt fix	0
new squeeze plays stocks url $xrs $swks $pcrx	0
 tesla: great company, bad stock $tsla url ev cleantech lithium $lit metals kirillklip ilctsxv $gm $f elonmusk	0
 cancunparadise traderflorida it was only up $2.82 and a laggard. nothing to get excited about imo. $aapl is underperforming the market.	0
apple s iphone se could be doing better than expected via forbes url $aapl localytics fiksu	2
$hznp havent seen vol like this since the runup. lets see one more dip to 2.0x	0
isolationism another sell rating, sell ratings on spy, qqq, iwm and several companies url $aapl $axp $bac $blue $fxe	0
record number of passengers served in 2015 airlines $jblu $luv $va $ual $dal $save $aal $ha $alk url 	2
$isrg and $pcln holding up well today.	2
 protradermike: $uvxy broke 10.00 amazing not really, and not the 1st time, and won t be the last	2
"never told this before, but the situation is ""buy the dip"": $kndi, $optt, $omer, $dndn, $mblx, $mstx, $ifon, $imuc, $lf, $tga"	2
$amzn looks like it could be about to fall apart, market not liking the kindle strategy, good product, bad business	0
dow worst performers chevron -0.47 and nike -0.52 best performers ibm 1.33 and apple 1.48 $aapl $nke $ibm stocks investing	0
$gs -2.86% new 88.69 lows. $90 puts 60%, 2.46, now deep in the money: url i see no reason to sell yet	0
$viab cheapest stock by pe in television services industry; pe 8.18 vs.avg. 26.864779 url 	2
citrix systems inc $ctxs position increased by mizuho... url sharestocknews	2
has the european debt crisis entered a dangerous new phase url $fxe $ewg $epv $euo $bund $bunl	0
with oil prices down further, oil stocks looking less cheap url $arex $cpe $crzo $oil $gst $nbl $oas $oxy	0
new: apple hires former amazon executive george stathakopoulos as head of corporate data security - reuters, citing sources $aapl	2
$trx url long setup. macd cross.	2
top 5 stock picks for tuesday 04 12 16 1 $cnsl 2 $psxp 3 $dorm 4 $ogs 5 $rost wallsteet stockmarket finance cnbc cnn foxnews	2
google googl looks to have a solid 2016, with high-teens eps growth $googl url url 	2
$lulu signs of life are emerging : 	2
$ua murray leaves competitor adidas. $ua diversifies. adds international exposure. and tennis. murray won 2012 u.s. open olympic gold.	2
$ugaz $dgaz gonna start shorting every 10% move on both of these	0
"$tsla borrow still -7.5% which means very tight on the avail stock for shorting.... $vale meanwhile easing up to ""only -8%"	0
$aapl $131 rally mode	2
after go victories, alphabet looks to give deepmind more complex challenges $goog $googl url 	2
$ung $dgaz $ugaz $ng dont listen to news, don t look at other twits... just follow the trend, follow the money flow url 	2
u.s. airlines battle for cuba routes $aal $luv $save $jblu url 	2
pie in the sky url $aapl $adbe $akam $amzn $atvi $ca $chkp $crm $csco $emc $eqix $fb $ffiv $googl $hpe $hpq $ibm	2
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
$ibio momentum on bird flu will continue as it has just started. meanwhile, ibio seems to be gaining big money. shorts will be hurting.	2
$intc and whole semiconductor space looks interesting, chart wise $smh url 	2
$gild sandbagged the guidance so the can use that last 3 billion up. cc was cautiously optimistic, wait til next er for confirmation	0
"john malone: ""everybody is trying to figure out the role of video on the internet."" now look at $fb live video rollout. tough space."	0
"micron technology inc nasdaq: $mu down 2.3% today and down 8.9% since being put on ""the short"" url "	0
accumulating gobs of $et $crm will not be outshined by $orcl $	0
short setups looking nice....really nice $al $ads $bby $hrs $dy $ebay $etfc $f $flt $bk $amgn $hrtx $ivz $lci url 	0
 fitbit outperforms after cnbc column highlights google data, provides favorable citron quote $fit $goog $googl url 	1
in play longs: $au $chk $canf $hts $lei $nxpi $sa $sne $stx $tol	2
$aapl getting very close to 200 ma of 110.87, hasn t closed above 200 ma since july 31, 2015. if when it does, will be significant.	2
new iphone chapter demand ahead of model strongest growth still in china supply chain revisions bottomed -morgan stanley $aapl	2
intuitive surgical $isrg is in a great financial position, take a look url url 	2
$twtr the best scenario going forward is this stock slowly falling everyday....which is quite probable...	0
google, ibm, arm and amd begin the assault on intel s server franchise url $mu $ibm $armh $goog $googl $amd $intc	2
$goog google will soon start selling chromebooks at walmart and staples, other retailers coming soon url $spls $wmt	2
$aapl $fb $amzn $pg $mcd $gs $c $ge $utx $slb $xom $googl $agn $wmt $qqq $iwm $gild $hon $jpm $dis nice day rally url 	2
$dug weekly stochastics finally starting to turn up after long consolidation. buying here.	2
i would not feel terribly good about a recent order for $tsla with today s recall.	0
$bidu url clearing back above 50 day - next buy add area when clears this upper trend line on volume	2
$uso $uwti $xle $spy $spx $nugt $aapl iraq boosts oil production to record before talks to cap output url via business	0
unusual call activity url $xli $nxpi $wy $amd $rf $mjn $wsm $aks $gwph $dg $mgm $swks $aapl $ashr $htz $orcl $ddd $lvs	2
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
drugs and biotech getting perky url via barronsonline $ibb $mrk $gild $amgn $gsk	2
 tim cook and $aapl must lobby against judge garland or they risk losing the case	0
who would of guessed $amzn would kill it and $goog $googl would suck...not me lol	0
 dlerch lol $fmcn back under $17, darn those shorts no chit sherlock 	0
 megatronx $amrn lovaza does 90k scripts a week. do you really think in 4 weeks they capture 10% impossible.	0
rt impo fda wont allow mor than 2 new subscrip diet drugs next 2 yrs. 1st lorc. 2nd qnex. good luck $orex - long on $arna c u $ 12	2
cover all 119 .2 $spy	2
$rgr nice in an out couple mini trades	2
$aapl goldman sachs reiterates conviction buy on apple with a $155 pt $spy $djia $gs url 	2
8 weeks of harvoni vedroprevir cures 96% of hard-to-treat hepatitis c url livermeeting $gild liver15	2
$sap q1 disappoints as software licenses down. real problem cloud growth trails $msft $orcl $goog $crm $adbe url 	2
$panw need anoth $1 to all time high. $ftnt new high..	2
looking for sales curious about $endp drop among a few other oversold $biotechs $cldx $anik $prxl $iclr $srpt $acrx url 	2
$aapl $fb $amzn $pg $mcd $gs $c $ge $utx $slb $xom $googl $agn $wmt $qqq $iwm $gild $hon $jpm $dis nice day rally url 	2
 immigrationca b u l l i s h b u y a l e r t yahoo finance eecz ecosciences inc sold all: $pozn $dust $aapl	0
alibaba invests in southeast asian retailer lazada watch the video $baba $efut $bidu stocks alerts madtweets url 	1
don t care about mis underpricing in $aapl, still in massive weekly monthly uptrend.	2
 joekidd lost 600 in like 3 days for my $c investment. sure wish bad news came out just a few days earlier. think i ll go over to russia 	0
$fb a beautifully orchestrated market, again. i would like to know who the mm for fb is.	2
fed cuts rates forecast. our calls go 100% in $fb $aapl $googl $fit $fdx get the mojo url $spy url 	2
$nok new hod 7.9x	2
okay i m looking to add a gold miner and possibly lower pe tech name into close tmrw. watching $nem $hl $kgc $csco $ibm $hpq.	2
as alcoa kicks off march quarter earnings, we see more reasons to be cautious url $fb $aa $aapl $bac $bke $blk $c $cat	0
$kndi china electric car maker. china car sales 7.8%. also, may feed off $tsla momentum run lately. tesla trade url 	2
imo, fed stimulus of any kind cud not be defended by obama, thus is exceptionally bullish for romney, the mkt, and the economy. fed $spy	2
rt firstadopter is it just me or does it seem $gs is long the market from these comments lol - was thinking the same...	2
$bbby congrats to the analysts from w. blair for the downgrade before er. url 	0
$cpst 1mil buy order at $1.53 $1.54	2
$vicl $lpth hot	2
$jblu jetblue short squeeze ready to upside w crossing important technical level url $save $dal $aal $va $ual $luv $mgm	2
$tsla over 215. forget about the chart. invest in elon. if he has a fund to acjieve his misson faster, i would contribute without a doubr 	2
new bullish conversation activity in $keg. had been quiet for past 48 hours.	2
 bradloncar good thing $sne has learnt this and is integrating their devices together with the tv.	2
$jnpr cuts outlook down 6%. could see $csco $intc fall in sympathy	0
insiders are selling facebook and ford motor $cbpo $f $fit $fb $hpcq $prah $nuan $lyb url 	0
stocks higher in afternoon trade; intel nears buy point: url $gld $intc $aa $jpm $wfc $c $dlth $wb $ua	2
$idcc - $89 share total value of company after crunching s. the 4g technology is their diamond in the rough.	2
rally friday new52weekhighs big and small $t $jnj $pm $wm $syy $cpb $twc $isrg $ultk and $fcty - up over 31%. have a fine weekend 	2
 fusioniq new positive timing signal on $sbux today url please retweet signals	2
equities recently tagged undervalued by the closingbell community: $gbsn $aapl $gpro $agn $amzn url 	2
$isrg breaking out here... pt $600 in the weeks coming. $spy $qqq $vix url 	2
$amkr $esv $fcel $fivn $ntri $rig $wdc stocks at support w high trade quality url stocks url 	2
$athn seems like a good short setup. stop above the 50 day. no position.	0
$uso $uwti $xle $spy $spx $nugt $aapl iraq boosts oil production to record before talks to cap output url via business	0
indexes industry groups i track that closed friday with the rs line in new highs. $sox $ndx $ibd50 $ibd20 $pnqi $fpx	2
$tsla can t get back above $212.20 lol jeez	0
commented on parkervision is an aggressive buy for 2016 url $appl $intc $itc $mil $nvda $qcom $rf $prkr	2
$gevo passed gevo s alcohol to jet fuel now eligible to be used for commercial flight url $spy $qqq $alk $aal $dal $ual	2
$fb problem for shorts on facebook now is every fund out there will want to buy this thing on a a pullback. not a good anymore. $	2
failed breakouts failed setups. limping on crutches into next week with $aapl, $rgr, $invn, $mnst, $tsco, $sbh, $meli, $hlf.	0
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
equities recently tagged undervalued by the closingbell community: $gbsn $aapl $gpro $agn $amzn url 	2
 killinme $arna bought it at 7 sold at 15.12 and its been nothing but down - $6.35 : it s inevitable if korea is all they have	0
"indices are rallying today, but it seems like a lot of the ""highly covered companies"" are underperforming $aapl $fb $amzn $mcd $spy"	0
$fb i guess they want it down look at the those sell orders	0
$csco looks really interesting on drop, grabbed some options and stock, enough tme before earnings to grow the stock, growth all sectors	2
 pipstodollars $baba is going to be an interesting one with all the $yhoo drama out there.	2
how does the largest cap company in the history of the world go up 16% on no news $aapl up from $92 in january and nothing has changed.	2
a not so pretty longer look, spy via zortrades url $spy $spx	0
$fb $ibb down on a big $qqq up day, uncanny 	2
$spy and $vxx pair trade is one of my favorite trade, consistent gains but small	2
stocks i m watching and buy targets : $csx 20, $lvs 40, $tgt 70	2
that was quick, out $fio 21.35, market tanking, scaling down longs now	0
rt alphatrends vmarkets are still acting weak url $spy $qqq $xlf $smh $iwm	0
$tif - is tiffany s overvalued see f.a.s.t. graphs: url 	0
$slv $gld the next 5-6 charts illustrate a bullish weekly outcome url 	2
$rxii still holding from 226 yday..no biggie	2
 ranchodinero companies like $googl just have cash to burn.	2
$gale can t imagine shorts wanting to go into the weekend without taking care of their position.	2
is $fb a buy topeka capital markets thinks so: url 	0
$glng url still looks constructive	2
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
okay i m looking to add a gold miner and possibly lower pe tech name into close tmrw. watching $nem $hl $kgc $csco $ibm $hpq.	2
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
rt emrul $aapl pre-order s for 1st weekend: 9m imo timestamp 1m sold pre order last year. 2m this year would be amazing	2
$osur up 33% since 6 25 buy signal. resistance 5.33 - expect 1. pullback 2nd half of day or 2. break abov 5.33 continue rally for 4-5 days	2
casinos red before the bell: $lvs -0.75%, $wynn -0.47%, $wynn -0.47% unusual comibinations of what s running, what s red before the bell	0
$free ha heeeeeere comes the pump so glad i picked up 9k end of day get ready for the bull ride 	2
$fb worst idea of year short a reasonably priced high growth institutional fave glamour name that is going at least 30% higher: fb	2
 megaas2000 $aapl mcdonalds had a big growing success for years with the same bigmac and apple update and improbe iphone and ipad	2
$hrl ready to pop url 	2
$iwm relative weakness is pretty apparent but the short boat is getting full on this one. i prefer the boat closer to empty.	0
$baa weak hands being flushed from metals and miners. fear selling. guess who is buying mr greed.	2
$aapl - has broken its downtrend - but 200dma proving to be stiff resistance short term. url 	2
$gdx $gdxj $jnug - strong move today for the junior gold miners - keep an eye out for a gap fill -	2
$iwm short week next week. charts targeting a high of $92.80. $tna $84.65 $tza $9.97. still holding 150 $tna shares from 450. sl 79.11	0
report: apple signs up for google s cloud, uses much less of amazon s $aapl $goog $googl $amzn $dropb url 	2
$spy thinking that last entry was good but needs a push url 	2
scans out later, but a couple of notes. very rarely does the intermarket rs list have a 20pt mover, this week $gld went from 26 to 66	2
$tlm $su both reporting today $tlm should reward better on good earnings as it sold of .50 in last two days yet $su rallied	2
how ron johnson tried, and failed, to inject a bit of apple culture into jc penney url via tuaw $jcp $aapl	0
they re usually cheap for a reason rt howardlindzon my dog of the last few months...$lf damn me and low priced stocks	0
closed buy 1.0 lots $xagusd 15.28 for 66.0 pips, total for today 66.0 pips $tsla $fb $nflx visit url for more trades	2
sector stocks leading today: $dvn $apc $fti $cpgx $cnx $har $wrk $lm $lnc $thc $mnk $dgx $mu $symc $avgo $expe $dhi url 	2
"new post: ""china stares into the abyss"" url $eem $fxi"	0
please read y i think analysts are getting this wrong, stay long apple apple s iphone se: the sold out flop $aapl url 	2
$nflx more positive comments from $ms url 	2
rt montisumo down day for all biotechs good to load up be confident. $onty $chtp $ais $hgsi $dndn agreed $ibb $xbi all same downness	2
78 users on vetr are bearish on tesla motors, inc., indicating a sell rating 2 stars for $tsla url 	0
$spy $dia $iwm time to stomp on some dreams.	0
$jpm wouldn t call any of these banks h s quite yet. here 1 hr, could resolve up 54.38 url 	2
$isis this will be a rough climb to the top. many traders and bag holders looking to get out.	0
" brooklynbandit: $simo basing nice. a close over 24.18 is bullish $qqq $spy $study"" watch for a close near hod. currently up 3%"" up 5%"	2
buying $fas last week was the play of the month. wish i woulda pulled the trigger	2
undaunted by string of failures, facebook is trying to get into payments url $fb	2
$sbux downgrade by $db good opportunity to buy. if you own it, don t sell it just to buy it again. taxable event url 	2
$yhoo nice start	2
 cgrantwsj you highlight the real risk to the $vrx spec pharma businesses. payers who won t pay anymore $endp $hznp $mnk	0
$isr don t short this stock, you might get left behind... url 	2
unusual call activity url $vxx $clf $eem $hyg $c $intc $xop $aa $vrx $gs $sbux $jpm $mgm $uso $qqq $bac $cmg $csco $goog	2
$yhoo a breakout above $29.83 would constitute a technical entry for the short term trader. url 	2
report: apple signs up for google s cloud, uses much less of amazon s $aapl $goog $googl $amzn $dropb url 	0
rt woowtrading $arna checkout the chart. be cautious here if u are late to the party. url 	0
stocks higher in afternoon trade; intel nears buy point: url $gld $intc $aa $jpm $wfc $c $dlth $wb $ua	2
any bets on what the %daily short will end at i m betting over 52%. what do you think $amrn 	0
$panw need anoth $1 to all time high. $ftnt new high..	2
$fslr, $wprt, $anr, $rgr holy green day batman. luv it when a plan comes together. tks again to moonrock for half my picks these days.	2
book on jobs makes news citing steve jobs saying he cracked the code on simplifying integrating tv with cloud. imagine $aapl tv impact $	2
$aapl signs up with google cloud, to spend less with amazon web services. $amzn drops late in the day from resistance, slims target 540	0
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
trade-ideas: matthews international corporation matw is today s strong and under the radar stock $matw url 	2
$sgyp when this squeezes, the nakeds might just lose everything. i ve played this game before and had my head handed to me. go elsewhere.	2
$kbe moves up to my tr1 long watchlist.	2
 sharkbiotech if anyone is selling shorting $agn b c you believe $endp rumors to be realistic, then i ll take the other side of that trade	2
is any branch of medicine producing top-rated stocks these days we found one: url $hsic $pdco $algn $xray $dhr	2
why is $fb falling 	0
long $tqqq at 104.15 with stop loss below 1.5% of buying point. study qqq $tsla $nflx $spy $aapl $fb $amzn googl $msft	2
$aapl $fb $amzn $pg $mcd $gs $c $ge $utx $slb $xom $googl $agn $wmt $qqq $iwm $gild $hon $jpm $dis nice day rally url 	2
u.s. active stock wars : $aapl 1.44%, $amzn 1.28%, $chk 13.56%, $ua -3.61%, $uco 4.44% url stockwars	2
 weezymiyagi: cook is a supply chain expert. do u think he would allow a $qcom shortage to deter $aapl sorry longs, correction mode $	0
in play longs: $au $chk $canf $hts $lei $nxpi $sa $sne $stx $tol	2
$googl is setting up above its 50-day moving average. url 	2
$aapl omg omg so excited 	2
$fix reports q3 eps $0.14 vs $0.11 est; revenues $328.1m vs $328.18m est	2
$goog google will soon start selling chromebooks at walmart and staples, other retailers coming soon url $spls $wmt	2
equities recently tagged undervalued by the closingbell community: $gbsn $aapl $gpro $agn $amzn url 	2
 rolltidetrader wilful infringement does not go into calculations of patent damages $aapl	0
$amzn and $nflx short put positions looking good here. wait for market downturn to confirm	0
just check out.. $bbry s owners.. must be very exciting to have it , eh :- 	2
pie in the sky url $aapl $adbe $akam $amzn $atvi $ca $chkp $crm $csco $emc $eqix $fb $ffiv $googl $hpe $hpq $ibm	2
highest call to put ratio $eev $mhld $cld $yge $gale $cers $stld $lxk $qlik $gra $sand $disca $vnq $ego $inva $cfg url 	2
$aapl good time to buy. will the run come before earnings or after 	2
$nq glorious stuff...the selling days appear exhausted, back to btfd, old school stuff....after 7 is 7.20, then 8, then 9, 10, etc.....	2
$trip maintains neutral rating at jp morgan- pt cut $61 from $66	0
loading $spy and $aapl puts. think were toppy imho.	0
bmw takes a leap ahead of tesla url $tsla $bamxy carshare sustainabletransport teslamotors	2
added long at friday close $spy $labu $blue $amzn	2
out $bidu for now. clearing some cash. will look for re-entry next week.	0
very nice pattern on the $al weekly but that pre earnings action thursday needs to be resolved before i think about getting in.	2
watching $stx $tol $lei higher, $htz $mdxg $insy lower. and maybe fade the metals gap.	0
so happy i had $gern on watch for everyone on tuesday night for a serious breakout...already got 5 emails from people who got in...booyah	2
no, it s not time to buy energy stocks yet url $wtic $xel $uso $oih	0
$bbry actually lost .03c per share if u incl vz as no debt and 3.1 in cash.	0
 pieman as much as i would like $bbry to capture back market share $aapl cleary surpassed their bb for all too long of a time.aka android	0
$spy yes buy everything up, world is fine	2
 gakrum nice chart shows distinctive down channel not a dip.. where do you see the bottom $spy ..$150 ..$130 	0
us adds 321k jobs in november, most since 2012, unemployment rate remains at 5.8% gold futures off $16 at $1191 $gdxj $spy $gld $slv $nugt	2
either you re a trader or an investor. $aapl in 2020 is going to be worth the wait for investors. ownitdon ttradeit	2
$aapl has gained an average of 0.9% a week for the last nine years. $	2
downbeaten stocks may be ripe for buys: $san $vale $aa $kmp $wprt $cree	2
longed $amzn 300 189.82	2
$atu keep stock on your watch list, not doing much cause down tape. very strange buying today	2
also picked up $calm target 57 and $gild target 115. $gild has great upside potential url 	2
$aapl beat the estimates. will still go down on lack of new products. url 	0
$aapl apple aapl price target raised to $112 at btig	2
$ibm explains how they are going to put watson to work, destroy a ton of jobs, and make a ton of money url 	2
$ms still an interesting finance play... been in this one since the 14 s- hold	2
a new pm high for $tsla was just reached. tsla $212.81 8:26:40 am. found with momo stock discovery app for ios url 	2
in play longs: $au $chk $canf $hts $lei $nxpi $sa $sne $stx $tol	2
$ecyt it shoots to the moon as my favorite pumper would say. u know who u r. we still luv u man. u make us laugh. here s hoping ur right 	2
