text	labels
the companies signed the letter of intent for the sale on 17 september 2010 and envisaged to seal the actual agreement on 1 january 2011 .	1
in accordance with our strategy , we strengthened our local presence by establishing a representative office in south africa in october .	2
espoon kaupunki awarded contracts for personal care products .	2
the contract comprises a log handling line , a peeling line , and a veneer drying and grading line .	1
the company s previous estimate was for a lower revenue than the year-ago eur 93.9 million .	0
the terms of the financing were approved by the annual general meeting of the company held on june 30 , 2010 .	2
it grew in finland , norway , denmark and the baltic countries .	1
to raise consumer awareness and encourage people to recycle their old mobile devices nokia runs regular recycling campaigns around the world .	1
nordic walking was first used as a summer training method by cross-country skiers .	1
at the end of march 2007 , the group s order book was at eur 39.6 mn , up 42 % from the corresponding period in 2006 .	2
technopolis is europe s leading operator of technoparks .	2
the increase range will vary up to 10 % .	1
the company will use the money for product development and research activities through 2013 in its key markets finland , germany , italy and france .	1
 small well targeted acquisitions have played an important role in executing satama s strategy in the past couple of years .	1
rushydro has an agreement to transfer its stakes in oesk and the five ercs into the trust management of inter rao .	1
geosentric oyj s geosolutions business unit gypsii , the mobile digital lifestyle application and geo-mobility social networking platform , has signed an agreement with nanjing mynet to make the gypsii mobile social networking platform available to customers of china mobile .	2
the resignation will be in effect immediately .	1
cargo traffic fell 1 % year-on-year to 8,561 tonnes in september 2009 .	0
the world of glass is coming to egypt and we invite visitors from all around the world to attend glass world exhibition 2009 , register now at url 	1
finnish communication electronics components supplier scanfil oyj tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .	0
helsingin uutiset , vantaan sanomat and lansivayla reach some 385,000 readers , or more than 40 % of the consumers in the greater helsinki region .	2
the company s objective is to offer the best people flow experience by developing and delivering solutions that enable people to move smoothly , safely , comfortably and without waiting in buildings in an increasingly urbanizing environment .	1
fiskars has a strong portfolio of international brands , which include fiskars , iittala , gerber , silva and buster .	2
net sales in 2007 totalled eur 329 million and the operating margin was above 19 % .	1
helsinki afx - kesko corp is expected to report a lower second quarter eps today due to tax charges , but other earnings lines are seen higher year-on-year , analysts said .	0
capacity will ease at its seikku sawmill in pori and alholma sawmill in pietarsaari and result in 60 people being laid off for around six weeks starting mid-may , it said .	0
divisional sales demand in the half remained inconsistent , it added .	0
the ipad application joins the iphone app as part of monster s range of mobile applications for job hunting .	1
the parties have also agreed on options that allow uh to extensively implement later on also functionalities of human resources management .	2
as a result of these negotiations the company has decided to make 45 people redundant on financial and production grounds .	0
viking line has canceled some services .	0
the company said production volumes so far indicate the circuit is capable of the targeted output rate of 60,000 tonnes per day , or 22 million tonnes a year .	1
most of the increase in net sales was due to the acquisition of swedish silva that produces garden tools and boats .	2
the maritime administration said the ships had ignored warnings about the icy conditions .	0
alexandria , va. , march 28 -- pertti salmi and hanna vuolteenaho , both of oulu , finland , and sami viitasaari of ii , finland , have developed an ornamental design for a handset , the u.s. patent trademark office announced .	1
in finland , export industry forms a large clientele for the packaging industry .	1
mr. atul chopra , chief operating officer president , tecnotree elaborated i am eager to see the continued success of the former tecnomen , bringing lifetree product to mena , under the tecnotree umbrella .	1
marketing will use tikkurila s existing infra structure and local knowledge in russia .	1
latin america currently accounts for approximately 40 % of sales at tecnotree , company president and ceo eero mertano recently told bnamericas .	1
we aim to ensure that vacon is in good shape when capital expenditure starts to pick up again , comments vacon plc president and ceo vesa laisi .	2
growth was strongest in f-secure s operator isps , mobile operators and cable operators business .	2
alexandria , va. , nov. 5 -- risto kontturi of rajamaki , finland , and jari ylinen of hyvinkaa , finland , have developed an automated transportation system with a user-controlled transport selection .	1
also construction expenses have gone up in russia .	0
stuk today is a full service house expert in radiation and nuclear safety issues .	1
in addition to the indian market , the new plant will serve salcomp s customers globally , the company said .	2
clothing chain sepp nl n s net sales increased by 7.0 % to eur 30.8 mn .	2
earnings per share eps for the first quarter 2007 amounted to eur0 .07 , up from eur0 .04 .	2
shareholders have a right to put on the agenda of the agm items that are within the competence of the general meeting .	1
in january-november 2009 , the group s sales totalled eur 7,801.7 mn , which was a drop of 12.6 % from the same period of 2008 .	0
the total value of the agreement is usd4 .0 m , the company said .	1
 uncommonly weak snow conditions in nearly every market have affected our first quarter result , chief executive roger talermo said .	0
fortum is now considering taking part in nuclear energy projects outside of finland .	1
the company said that its investments in the new market areas resulted in sales increase in sweden , poland , russia and lithuania .	2
apart from nordea , also ergo is competing for the position among the top three pension funds providers in estonia .	1
 leipurin is a growing and rapidly internationalizing group .	2
operating profit was eur 139.7 mn , up 23 % from eur 113.8 mn .	2
the pulp production in finnish kemij nrvi will also be liquidated and about 1,100 employees loose their jobs .	0
finnish cargotec has been awarded a significant order for a total of 292 hiab loader cranes by bae systems in the us .	2
 adpnews - dec 1 , 2009 - finnish cutlery and hand tools maker fiskars oyj abp hel : fisas said today that it will make redundant a total of 18 office and management staff members of its subsidiary iittala group ltd. .	0
vdw combined with lxe devices enhances productivity , enabling workers to use a single device to perform voice , scanning and keyboard functions .	2
mr priit kasak , balti metsamasina s owner , said the rakvere-based company wishes to increase valmet s market share from 27 % to a third in a couple of years .	2
the company closed last year with a turnover of about four million euros .	1
both sources said nokia would unveil its new phone code-named tube on oct. 2 at an analyst and media event in london .	1
the amendment will not incur additional costs .	1
via the takeover , panostaja further expands its business area specialising in digital printing , which since previously consists of the subsidiaries kopijyva oy and sokonet oy .	2
the nokian tyre proves its high safety excellently in the important driving qualities stability with mark 1.4 , handling 1.5 and braking on wet road with 1.9 .	2
lifetree was founded in 2000 , and its revenues have risen on an average by 40 % with margins in late 30s .	2
finnish electrical components maker salcomp oyj hel : sal1v announced today the launch of its latest twist charger platform .	1
the lay-offs will affect 240 people out of the total 320 okmetic employees in finland .	0
the new policy was also aimed at making the companies more profitable and competitive .	2
stora enso oyj , the largest papermaker , in october said it would close four mills .	0
some 250 people , of whom more than 200 are workers , will be retiring from the raahe works between 2008 and 2011 .	1
industry investment is very interested in glaston s solar energy projects .	2
in 2007 , marimekko has also opened concept stores in yokohama and nagoya , central japan , in silver spring in metropolitan washington dc , usa , in graz , central austria , and in aalborg , northern denmark .	2
sales rose to 300.9 mln eur compared with last year s 276.1 mln eur and in line with 299 mln eur consensus figure .	2
 filippova a trilateral agreement on investment in the construction of a technology park in st petersburg was to have been signed in the course of the forum , days of the russian economy , that opened in helsinki today .	2
the group also plans to launch the 270 room atria grand , whitefield , a five star luxury hotel , in 2009 .	1
 lidskoe pivo s investment program foresees the integrated modernization of production , updating transport and logistics infrastructure and developing new marketing instruments , mikshis said .	2
steve jackson , ebusiness analyst at satama and former ceo of aboavista said : google broke the mold when they gave away google analytics for free .	1
furthermore , bunge will also sign a licensing agreement for the sunnuntai and carlshamn mejeri brands .	2
 with this new version it is very important for us to introduce a bim process that is based on the detailed building information model .	1
this beauty is an updated version of her chichi loop shade launched in 2001 .	1
exports make up more than 80 per cent of our sales , so the name glaston also reflects a truly internationally operating company , explains kyro s president ceo mika seitovirta .	1
finnish metso will supply new wood handling and bleaching lines , as well as a rebuild of the kraft liner washing line for klabin s tel maco borba mill in the brazilian state of paran i .	2
finnish forest machinery manufacturer ponsse has issued a profit warning .	0
when the situation normalises , the company will be able to increase the amount of residential units for sale in st petersburg and moscow , in particular .	2
finnish industrial group ruukki group plc omx helsinki : rug1v said on friday 14 november that its furniture business segment incap furniture has concluded personnel negotiations that were started at the end of september .	1
 the announced investment of the carmaker hyundai for example sounds optimistically for us as of course new cars mean new tires . 	2
the portfolio comprises of 118,000 m2 of leasable space with a vacancy rate of roughly 5 % , let to around 140 tenants of which two of the largest are the swedish government and ericsson .	1
according to scanfil , demand for telecommunications network products has fluctuated significantly in the third quarter of 2006 , and the situation is expected to remain unstable for the rest of the year .	0
under the agreement , pfizer has been funding biotie s research activities on the pde10 phosphodiesterase 10 inhibitor program since its start in late 2006 and has the sole authority to develop discovered compounds .	1
according to soosalu , particular attention was paid to residents privacy and security in the design of the aleksandri street building .	1
 our approach is very much to only use raw materials that are produced in line with the principles of sustainable development .	1
j nrvi-suomen portti is also planning to reduce the use of sodium nitrite .	1
the cooperation will double the switch s converter capacity .	2
the apartment block will be well-located , in easy reach of the city center and close to both a school and kindergarten .	2
the company said it observed a current stabilisation in prices and there is potential for higher prices for deliveries in the first quarter of 2011 .	2
it is also in the process of taking a seat on capman s board - a course which has the support of capman management .	1
from business line , may 16 , 2008 sriperumbudur , may 15 - nokia s two key suppliers - aspocomp and wintek - are likely to start operations within three months in the nokia telecom park at sriperumbudur , 45 km west off chennai .	1
in the reporting period , the company s operating profit grew by 43.2 % to eur 6 million .	2
according to sepp nnen , the new technology umts900 solution network building costs are by one-third lower than that of the building of 3.5 g networks , operating at 2,100 mhz frequency .	2
the forecast for 2012 is 3.3 % .	1
21 december 2010 - finnish industrial machinery company wartsila oyj abp hel : wrt1v said yesterday it had won an order to design a liquefied natural gas lng powered platform supply vessel psv for norwegian oil service provider eidesvik offshore asa osl : eiof .	2
after the transaction , m-real will own 30 % in metsa-botnia and upm -- 17 % .	1
however short-term rentals are becoming more popular .	1
aug. 31 , 2009 gawker media delivered by newstex -- if you love fishing video games but felt that there just was n t enough wackiness involved , then activision s nasdaq : atvi rapala : we fish might just catch your eye with its family-fun hook .	1
currently , 95 % of trainers house s revenues are attributed to the finnish market .	1
south african sappi will become the largest foreign forest industry company operating in finland as a result of the acquisition finnish m-real corporation s graphic papers business unit .	2
the innova 2 building will be located close to downtown , in the immediate vicinity of paviljonki and the travel center , and within walking distance from the heart of the city thanks to the trade fair bridge .	1
the company s scheduled traffic , measured in revenue passenger kilometres rpk , grew by just over 2 % and nearly 3 % more passengers were carried on scheduled flights than in february 2009 .	2
the subscriptions increase cargotec s share capital by eur 27,060 .	2
he found him again , however , after the driver was involved in a two-car accident .	1
in the financial statement for the first quarter of 2010 , tikkurila is reported under discontinued operations .	1
alma media holds 70 % of this company , the remaining shares being owned by the company s key employees .	1
geneva , feb. 10 -- tero aaltonen , finland has developed a radio resource control method .	1
mr clausen , however , refused to comment the option that nordea would consider buying into citadele bank .	1
an individual promotion also generated slightly higher-than-expected revenues .	2
von koskull will oversee a new unit of nordea , which brings together corporate merchant banking , financial institutions and capital markets products divisions .	1
return on capital employed roce was a negative 2.3 % compared to 11.3 % in 2007 .	0
in the fourth quarter of 2009 , orion s net profit went up by 33.8 % year-on-year to eur33m .	2
alexandria , va. , dec. 17 -- reijo salovaara , nastola , finland , has developed a veneer cutter .	1
approval by shareholders of cencorp in accordance with finnish law .	1
finnlines said that the deal is part of its strategy to focus on its core businesses .	1
according to a report by neomarkka , kuitu finland s customers are interested in buying the company s products when it restarts production .	2
stora enso , a global paper , packaging and wood products company , and neste oil , a finnish company engaged in the refining and marketing of oil , have inaugurated the demonstration plant at varkaus , finland for biomass to liquids production utilizing forestry residues .	1
 social networking and location-based service trends comprise a significant share of the internet traffic today and are appealing to mid users .	1
the device offers multimedia performance along with a host of productivity applications , including live stock prices .	1
in beers , olvi retained its market position .	1
in the automobile space , maruti is the most searched brand in cars .	1
altimo previously agreed a similar deal with telenor to merge their stakes in vimpelcom and kyivstar-gsm .	1
wins 98 % acceptance 23 december 2009 - finnish industrial machinery company metso oyj hel : meo1v said today it will complete its takeover offer for textile company tamfelt oyj abp hel : tafks , after acquiring 98 % of its shares and votes .	1
m-real corporation stock exchange release 27 august 2009 at 3.15 pm m-real has received the eur 190 million cash payment from sappi m-real corporation , a part of mets nliitto group , divested its graphic papers business to sappi limited at the end of 2008 for eur 750 million .	1
the adjustment measures will be carried out in phases to secure the delivery capability .	1
founded in 1994 , the company uses a six-step , time-focused , collaborative project approach to improve financial institutions revenue streams .	1
according to product manager lassi hietanen , building a power plant that burns mixed waste in helsinki may not be a good idea because this reduces the production of combined power plants using natural gas .	1
the aim is to convert the plants into flexible manufacturers of new and technologically demanding products .	2
a cut above bring the outdoors in with these birch-branch coasters .	1
via the plant , the belgian company will feed 8.4 mw of electricity into the distribution grid and will be able to deliver up to 14 mw of heat .	1
on wednesday he announced that the government would propose granting a licence for two reactors , one to be built by fennovoima , and the other by tvo .	2
 we see that the market continues to be tight in magazine papers , and our target is to close the deals by the end of the year . 	0
unlisted british biologicals makes b - and d - proteins , and other disease-specific supplements that cover diabetes , hepatitis , asthma and other cardiovascular ailments .	1
on top of that , the us commerce department published worse-than-expected construction spending figures for november .	0
the company is in the process of building a new fleet and has placed orders for 10 p-max tankers of 65,200 dwt .	2
they are also upset that some of the machinery and work is taken over to poland .	0
about 36 % of this came from aspo chemicals , 39 % from aspo shipping and 25 % from aspo systems .	1
 the acquisition of elektros pavara completes kone s market expansion strategy in the baltic countries .	2
in terms of power generation , fortum produced 39.3 twh of electricity during the first nine months of 2006 , compared with 38.0 twh during the same period in 2005 , according to figures released in the group s latest financial results .	1
antti orkola , president of kemira growhow s industrial solutions unit , told thomson financial news the company has put off opening the mine as prices of phosphate have been quite depressed for a long time . 	0
aspo plc stock exchange bulletin october 24 , 2006 at 2:00 p.m. aspo systems division has completed the statutory negotiations , as required under the act on co-operation within undertakings , conducted as part of the action plan launched in august .	1
kalmar espana generated net sales of some 11.3 mln euro $ 14.8 mln in 2005 .	1
in china , finnish kone that provides elevators , escalators , and solutions for modernisation and maintenance will build 342 escalators that will be installed in a high-speed railway section between beijing and shanghai in a 1.5 years time .	2
cs cabot exports 55 % of its production mainly to goodyear , bridgestone and michelin plants in poland , as well as to germany s michelin or italy s pirelli through the company s logistics center in paris , stefan said .	1
we look forward to take part in the future development of the company , says tomas billing , president of nordstjernan .	1
following the acquisitions , panostaja will establish a new business unit which will focus on heat treatment of metals .	1
approximately sek 166 million in repayments has been demanded for overcharging in the stockholm area , with the remaining sek 87 million taken from the western coast , the inspectorate said .	1
finnair s passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in september .	0
operating margin , however , slipped to 14.4 % from 15.1 % , dragged down by a poor performance in enterprise solutions .	0
nokia is requesting that the companies stop making and selling the mobile phones and pay monetary damages and costs .	1
- the group - s result before taxes was a loss of eur 0.6 0.6 million .	1
the production capacity can be tripled without any major additional investments , the company said .	2
order intake , on the other hand , is expected to be stronger than in 2007 .	2
he also mentions that this improvement to the service follows the recent expansion of the finnlines service from bilbao via antwerp and helsinki and from hull via helsinki to st. petersburg .	2
nokia also noted the average selling price of handsets declined during the period , though its mobile phone profit margin rose to more than 22 percent from 13 percent in the year-ago quarter .	2
according to tiimari , consumers are advised to cut away the rabbits bow tie that contains the formadehyde and dispose of it .	1
after completion of the acquisition , poyry s oil and gas expertise will cover multi-discipline engineering and consulting services across the complete oil and gas asset lifecycle , including deepwater engineering services .	1
aldata solution oyj bertrand sciard president and ceo further information : aldata solution oyj , bertrand sciard , president and ceo , tel. 33 1 46 48 28 00 aldata 100 % retail-wholesale at aldata 100 % of our business is dedicated to retail and wholesale business improvement .	1
in the third quarter , net sales increased by 12 % year-on-year to eur 159.5 million , or by 6 % at comparable currency rates growth .	2
stora enso r shares rose 1.20 pct to 11.84 eur , upm-kymmene was also dragged higher , rising 1.68 pct to 17.56 eur and m-real b added 2.38 pct to 4.30 eur .	2
1 block lamp harri koskinen s light was introduced in 1996 and has been a bestseller ever since .	2
the finnish group anticipates a sales gain of eur42m after tax and expenses .	2
all other charges were dismissed .	1
the administrators have indicated a need for 900 job cuts at the irish insurer over the next 15 months .	0
aldata solution oyj thomas hoyer cfo more information : aldata solution oyj , thomas hoyer , cfo , tel. 358 45 670 0491 aldata in brief aldata solution is one of the global leaders in supply chain software for retail , wholesale and logistics companies .	1
nasdaq-listed yahoo inc has introduced a new service that enables malaysians to take their favorite internet content and services with them on their mobile phones .	2
it started with software that was capable of retrieving the data typed into the computer keyboard keyloggers , and then more complex mechanisms arrived on the scene , such as phishing and pharming .	1
on the route between helsinki in finland and tallinn in estonia , cargo volumes increased by 36 % , while cargo volumes between finland and sweden fell by 9 % .	1
 this transaction supports huhtamaki s strategic review of rigid plastic consumer goods operations , says huhtam nki oyj s ceo jukka moisio .	1
the decision to sell a share in lenenergo was reached in line with fortum s strategic plans to invest mainly in generating assets in russia , while lenenergo is a grid company , the press release said .	2
finnish m-real s kyro mill is starting negotiations to cut staff .	0
in 2007 , contempus generated revenue of nok 69.3 approx .	1
the stock rose for a second day on wednesday bringing its two-day rise to gbx12 .0 or 2.0 % .	2
however , simdax will remain available in the markets where it already has been approved as it has marketing authorisations or submitted applications in more than 40 countries , orion added .	2
the company said shareholders will be able to vote on the agreement at an egm scheduled for later this month .	1
kaukopartio oy has acquired specialized knowledge in far eastern operations , and industrial sourcing services are their core competence .	1
the new shares entitle their holders to dividends for fiscal 2006 .	1
e s building system service had revenue of eur 355 mln in 2007 .	1
with the second phase of the new innova building , tecnopolis presence in jyvaskyla will increase to a total of approximately 62,000 floor square meters .	1
operating profit was eur 11.07 mn , up from eur 8.65 mn .	2
simultaneously with this merger plan another merger plan has been signed , according to which suomen projektivuokraus oy , a subsidiary of vtm-rakennuskonevuokraamo oy , would be merged with vtm-rakennuskonevuokraamo oy .	1
the decision of the french court relates to the claims raised by twenty-one former aspocomp s.a.s employees , the company said .	1
 we have a group of 120 volunteers made up of digicel employees who will manage the distribution ... over the next week , they will distribute the 19,000 tents to more than 150 organizations , digicel haiti ceo maarten boute said .	1
to showcase our end-to-end capabilities at the mobile world congress , we arranged an internal meego application development competition to entice developers to create new applications .	1
compared with the ftse 100 index , which rose 36.7 points or 0.6 % on the day , this was a relative price change of -0.2 % .	0
this ideally placed them in a position to tap into the potential of clean technology .	1
the restructuring measures will not affect the production of packaging printing material .	1
and earlier this month , the company signed a deal with india-based information technology services giant wipro technologies to transfer and sell its radio access related r d activities in berlin .	2
technopolis s technological centers supply their clients with modern high-class premises .	1
at 10.58 am , outokumpu declined 2.74 pct to 24.87 eur , while the omx helsinki 25 was 0.55 pct higher at 2,825.14 and the omx helsinki added 0.64 pct to 9,386.89 .	1
the most interesting export markets will be russia , the baltic countries and scandinavia .	1
a total eur73 .7 m will be provided as secured senior three-year debt from the syndicate , involving pohjola bank hel : poh1s , the finnish arm of nordea bank ab sto : nda , and sampo bank hel : samas .	1
telecom has a foreign investment limit of 74 % , but it appears that mobile vas does not , which means that tecnomen can pick up as much as 96.6 % .	1
reported operating margin was a negative 5.9 % .	0
 we can say that the number of deals has become normalized by the moment , and therefore we have decided to devalue our apartments now on sale , he added .	0
employees are also better prepared to answer calls , since they already have detailed information about the caller before they answer the phone . 	2
via the agreement , ramirent will expand the range of equipment and services it delivers to destia , ramirent finland s managing director kari aulasmaa , said .	2
passenger-related revenue rose by 5.1 % to eur 460.8 mn from eur 438.5 mn in 2009 .	2
finnish neste oil that was previously on the list , has fallen off the list completely .	1
diluted loss per share stood at eur 0.15 versus eur 0.26 .	2
according to olvi s managing director lasse aho , the company has an ongoing mmx plus project that aims to find growth outside finland .	2
in the baltic countries , atria s target is organic growth .	1
finnish investor scanfil oyj hel : scf1v said last friday it has bought 57 million shares , or 32.96 % , in norwegian contract electronics manufacturer kitron asa osl : kit for nok 143.9 million usd 24.4 m-eur 18.1 m .	1
finnish forest industry group stora enso oyj issued on thursday 20 march a profit warning for the first quarter 2008 .	0
body es vostok also owns stakes in power sales companies mosenergosbytbody rts : mssb 50.9 % , altaienergosbyt 100 % , saratovenergo rts : sare body 48.36 % and tambov power sales company rts : tasb 49.01 % , all ofbodywhich it received from the distribution balance .	1
there are companies , which are ready to invest their own funds in this deal such as rostelecom rts : rtkm .	2
the corresponding share capital increase , eur 1,012,945.50 was entered in the trade register today .	1
mr bakman sees also expansion options on the tallinn-helisnki link , claiming however , that operating the link with only a single ship is not enough .	1
finnish beverage company olvi is one of the last listed companies in finland that has not yet published its financial result for the second quarter of 2009 .	1
koff s market share of the volume of the market was 23.4 % , karhu s 21.4 % .	1
stora enso will record a capital gain of eur 33 million as a non-recurring financial item in its fourth quarter 2006 results .	1
in the asia-pacific region , visa wave is available in malaysia , taiwan and south korea and will be expanded to japan and southeast asia this year , jung added .	2
the company still expects its turnover in 2010 to slightly increase from the level of 2009 , adding that market predictability is still too poor for trustworthy forecasts on the market development of the contract manufacturing business during the current year .	2
finnish beverage company olvi is introducing a new long drink olvi kultalonkero golden long drink in the market in finland in the spring of 2009 .	1
as an overall effect of the above-mentioned measures glaston will recognize non-recurring expenses of eur 12 million in the fourth quarter of 2008 .	1
w nrtsil n s aim is to serve the rapidly growing number of vessels and increasing marine activity in the barents sea region .	1
the company is reportedly searching for a replacement for ceo olli-pekka kallasvuo .	1
proving that good cellphone design is truly a work of art , the website for the nokia 6131 provides a colorful canvas for the expression of mobile-inspired sentiments .	2
via the satlan acquisition , teleste plans to further expand its market presence as a video services partner for cable operators , broadcasters and iptv service providers .	2
jobs will not be transferred from finland , however .	2
we do hope that this will in the future turn out to be a novel method for the prevention of alcohol and tobacco smoking associated oral cancers .	1
a purchase agreement for 7,200 tons of gasoline with delivery at the hamina terminal , finland , was signed with neste oil oyj at the average platts index for this september plus eight us dollars per month .	2
in a media advisory , the ntsb said that after subsequent testing , the train detection system intermittently failed . 	0
the technology will become available to businesses from the fourth quarter , nokia said .	1
poyry is recognized as one of the world s leading advisors to the global forestry industry .	2
finnish property investment company citycon will expand and refurbish akersberga shopping center in stockholm , in sweden .	1
the energy-efficient data center will be built by combining an effective energy solution with state-of-the-art technology .	2
net sales in 2006 totaled eur 302 million and the operating margin was 16 % .	1
as a result , the company will temporarily lay-off 25 % of the whole personnel , approximately 270 persons at kirkkonummi and nivala factories .	0
