text	labels
the indexes include the top companies that are committed to sustainable development .	1
risto raty , tekla s executive vice president , said that tekla structures and archicad will cover the entire design and documentation workflow throughout a construction project .	1
pioneer library system was one of 127 libraries , municipalities , arts , culture and higher education and science organizations to have been awarded grants to participate in the big read , the largest federal reading program in u.s. history .	2
u.s. district judge douglas p. woodlock yesterday extended a jan. 17 temporary restraining order until march 7 .	1
the one dark spot on the horizon , however , was the company s performance in the finnish bottled water market .	0
temporary lay-offs , affecting the entire workforce , will also be implemented .	0
lead production , in turn , should increase to 60,000 tonnes through 2009 in what would be a twofold increase from current capacity levels , zahariev said .	2
earnings per share eps amounted to a loss of eur0 .05 .	0
in the building and home improvement trade , sales decreased by 22.5 % to eur 201.4 mn .	0
agj recorded eur 43 mln sales in 2006 , most of which was generated by exports to customers in western europe , the statement said .	1
no financial detail were available .	1
following the transaction , lundbeck has worldwide rights for nalmefene , excluding north america , mexico , turkey and south-korea .	2
tomtom has given assurances that it will continue to sell maps to competitors if it wins eu approval .	2
nevertheless , fitch notes that the business fundamentals of the three banks currently remain sound .	2
as a result , it has started negotiations with the banks on provisional amendments concerning the covenants and other credit terms .	1
h1 08 h1 07 q2 08 q2 07 in mln euro , unless otherwise stated net sales 386 328.6 201 160.7 operating profit 46.3 35.8 23.2 9.5 pre-tax profit 33.6 26.9 18.7 5.1 net profit 25.1 25.4 14 4.0 eps in euro 2.20 2.36 1.24 0.38 1.0 euro $ 1.60 url 	1
martela said plans to expand its recycled furniture business elsewhere in finland , too .	2
the employment contracts of 14 of the employees will end in march 2009 as a result of the company s previous employer-employee talks .	0
as part of the reorganisation measures that will take place in spring 2006 , tamglass finton will start personnel negotiations that will affect its entire staff of 33 .	0
cargo volume grew by 7 % .	2
amer , which bought salomon from adidas in october , said the job cuts are aimed at boosting competitiveness .	1
a total of 750,330 new citycon shares with a nominal value of eur 1.35 per share were subscribed in december exercising the a-b-c options based on the company s stock option plan 1999 .	1
stora enso oyj said friday it will sell its north american unit to newpage , in a deal valued at euro1 .82 billion us$ 2.52 million .	1
vacon s office will support its customers in brazil and south america .	1
it is a solid credit that has been compared to a dz bank or a rabobank .	2
we do hope that this will in the future turn out to be a novel method for the prevention of alcohol and tobacco smoking associated oral cancers .	1
lemcon signed an investment cooperation agreement with the kaluga regional administration last november .	2
finnish messaging solutions developer tecnomen corporation omx helsinki : tem1v said on thursday 11 december that it has received an expansion order for its convergent charging solution in latin america .	2
this pc application allows users to copy files and other data from their nokia mobile device to their computer as well as create backup content .	1
the stonegate utm solution offers protection against inbound and outbound attacks .	2
clothing chain sepp nl n s net sales increased by 7.0 % to eur 30.8 mn .	2
18 march 2010 a leakage in the gypsum pond was detected today at the talvivaara mine .	0
validating our fgvoip client through symbian signed represents a significant step forward in accomplishing this goal .	2
metso foundries jyvaskyla oy will discontinue production on this line by 30 september 2008 .	1
secure your files online like filling out a tax return , making a backup is boring .	1
entire paper mills may be set up , especially in the new eu member states .	1
the revenues of the business reached nok 12 million for 2008 .	1
- among other finnish shares traded in the us , stora enso closed 0.33 pct lower at 12.11 eur , upm-kymmene was up 0.28 pct at 18.10 eur , and metso was down 0.13 pct at 31.06 eur .	1
the reductions will be implemented mainly in the course of the first half of 2009 .	1
the value of the deal exceeds eur500 ,000 , the company said .	1
the poorest index figure was given to finnish power company fortum , 4.5 .	0
 leipurin is a growing and rapidly internationalizing group .	2
according to finnish insurance companies tapiola , local insurance group l nhivakuutus , and pohjola the two fierce storms at the end of july and in the beginning of august 2010 that felled trees around finland have speeded up sales of forest insurance .	2
finnish financial software developer basware oyj said today it will provide its invoice automation ia solution to an unnamed major retail company in the usa in a deal , worth more than eur300 ,000 .	2
the pulp production in finnish kemij nrvi will also be liquidated and about 1,100 employees loose their jobs .	0
 the announced investment of the carmaker hyundai for example sounds optimistically for us as of course new cars mean new tires . 	2
previously , vaahto pulp has supplied headboxes with rectifier roll and dilution control technology for stora enso s mill in imatra , eastern finland .	1
neste oil corp. has signed long-term procurement contracts with honkajoki oy and findest protein oy , both owned by finnish food manufacturers , for the supply of animal fat for biodiesel production at neste s 200,000 b-cd porvoo , finland , refinery .	2
outokumpu s chief executive juha rantanen expressed his confidence in china market .	2
the basware connectivity services allow companies to handle purchase to pay processes online and make their internal processes more efficient , said ceo ilkka sihvo , basware corporation .	2
adp news - feb 13 , 2009 - finnish retailer kesko oyj hel : kesbv said today its total sales , excluding value added tax vat , stood at eur 661.3 million usd 853.1 m in january 2009 , down 15.2 % year-on-yea	0
the company also said on november 16 , 2006 its real estate fund i ky signed an agreement with finnish window maker fenestra oy to build a window plant in forssa , southern finland .	2
the stock of new machines is reasonably small and new orders bring work .	2
the solvency capital ratio of both companies was 2.7 times the solvency limit .	1
the aim is to achieve eur 2.5 mn yearly savings .	2
the geosolutions team further provides an intriguing new technology combining gps and mobile-based technologies together with internet-based social networking .	1
w nrtsil n s aim is to serve the rapidly growing number of vessels and increasing marine activity in the barents sea region .	1
press release 9 october 2009 ruukki has signed a contract to deliver and install the steel structures for a bridge over the kyronsalmi strait in savonlinna , finland .	2
wayne greensmith , fiskars brands uk senior brand manager , said : we have launched this as we want to give something back to the community .	1
cargo traffic fell 1 % year-on-year to 8,561 tonnes in september 2009 .	0
 i am very pleased and proud of our performance last year , chief executive juha rantanen said in a statement .	2
baltic pearl cjsc , a subsidiary of shanghai foreign joint investment company , is developing a project in st petersburg , comprising about a million square meters of residential space , two hospitals and several schools and nurseries .	1
z. bavelloni s long-standing md , dino bavelloni , has retired at the end of 2005 .	1
teollisuuden voima oyj , the finnish utility known as tvo , said it shortlisted mitsubishi heavy s eu-apwr model along with reactors from areva , toshiba corp. , ge hitachi nuclear energy and korea hydro nuclear power co. .	1
virala oy ab was allocated by the board of directors an amount of eur 1,9 million which is eur 0,25 million lower than maximum announced on 12 30 2010 .	1
for teleste , the acquisition marks an entry into services business in a market where it has long been an established and significant supplier of products .	2
ruukki s order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .	2
the company will enhance the gprs capability in the existing 12 idea telecom service areas and add 10 more service areas to its network .	2
tietoenator itself uses nokia s intellisync mobile suite s wireless email , calendar , and device management capabilities , and the company will now extend these services to its customers .	2
under the plan , which cses worked out together with public policy management institute ppmi and other partners , buildings with a total area of 10,000 square meters should be built on the territory in the first phase .	1
alma media corporation press release 15 march 2010 tyrvaan sanomat and paikallissanomat being bought by suomen paikallissanomat two local papers , tyrvaan sanomat and paikallissanomat , appearing in sastamala and its neighbouring municipalities , are to be bought by suomen paikallissanomat oy .	1
the company expects its net sales for the whole 2009 to remain below the 2008 level .	0
operating profit for the 12-month period decreased from eur9 .6 m while net sales increased from eur69 .0 m , as compared to 2005 .	1
the newspaper s best sales asset is high quality journalism and journalistic content .	1
the availability of the internet services is highlighted in the service offer of kesko s k-group stores .	1
7 march 2011 - finnish it company digia oyj hel : dig1v announced today an agreement with mobile-phone major nokia oyj hel : nok1v to acquire the commercial licensing and service business related to nokia s qt technology .	2
the contracts awarded to date , in connection with the system , amount to a total eur 36 million .	1
etteplan targets to employ at least 20 people in borl nnge .	2
 consumers have very well received our packed fresh meat .	2
in finland s hobby hall s sales decreased by 10 % , and international sales fell by 19 % .	0
finnlines estimated in its annual general meeting that 2008 will be financially a tough year due to large investments .	0
the total value of the project is estimated to be over 3.0 mln euro $ 4.4 mln , of which the services will be over 2.0 mln euro $ 2.9 mln and third-party licences more than 1.0 mln euro $ 1.5 mln .	1
department store sales improved by 14 % to eur 1,070.6 mn .	2
in 2007 , alma media s operating profit was about eur 53mn .	1
the company , which has eur2 .8 bn in assets , counts among its five largest shareholders finnish insurers ilmarinen 4.34 % and varma 0.70 % , as well as the finnish state pension fund ver 0.61 % .	1
latvenergo has ordered a significant expansion to the tekla xpower network information system .	2
at this stage , a maximum of 60,000 tulikivi series a shares will be acquired , representing about 0.16 per cent of the company - s shares outstanding .	1
kiosk and cinema operations have suffered , in particular .	0
however , the orders received during the period under review fell by 17 % quarter-on-quarter from the eur 213 million recorded in the second quarter of 2010 .	0
all rights reserved .	1
the recruits who have completed the k-retailer trainee program are qualified to start a career as independent retailers in k-stores .	1
in china , finnish kone that provides elevators , escalators , and solutions for modernisation and maintenance will build 342 escalators that will be installed in a high-speed railway section between beijing and shanghai in a 1.5 years time .	2
poyry is a global expert in consulting and engineering .	1
cencorp estimates that its net sales in the last quarter will be as earlier stated , eur4 .3 m to eur5 .0 m , and operating profit ebit is estimated to be positive .	2
the ten year rent contract with the right of prolongation on the existing terms , was signed between stockmann and the owner of the shopping center in 1998 .	1
the corresponding increase in the share capital , in total eur 300,00 was registered in the finnish trade register on may 8 , 2008 .	1
no price was given for the transaction , which merges two london companies that have worked together on a number of projects including delivery of timetables for britain s national express east coast rail networks .	1
automation makes it possible to conduct several tests simultaneously .	1
the operating margin came down to 2.4 % from 5.7 % .	0
sales in finland rose by 3.9 % and international growth was 0.7 % .	2
the unit is planned to be operational during the second half of 2007 and in full stream in 2008 .	1
net sales in 2007 are expected to be 10 % up on 2006 .	2
the report also said nokia s operations comprising the sites at bochum , ulm , dusseldorf , munich and frankfurt posted operating profit after interest of 246 mln eur .	1
the incident happened at 2:30 p.m. on avenue 192 at road 196 .	1
in addition , yit has reserved epi russia the right to expand the logistics center by about 100,000 m2 .	1
the sales of the tiimari segment fell by 4.0 % year-on-year to eur3 .3 m in june 2010 .	0
 our extensive co-operation will also bolster sysopen digia s position in the domestic operator market , kallioranta adds .	2
according to the company , its operating profit , excluding non-recurring items , in the fourth quarter of 2009 was significantly better than expected , and also better than the figures for the fourth quarter of 2008 .	2
earnings per share eps in 2005 amounted to a loss of eur1 .26 .	1
our solutions are industry-independent supporting multilingual and currency needs , modular and applicable to companies of all sizes , ceo ilkka sihvo said .	1
finland-based international machinery rental company ramirent plc omx helsinki : rmr1v reported on friday 15 august an operating profit of eur65 .0 m on net sales of eur342 .9 m for the period january-june 2008 .	1
some of the lay-offs will be implemented using part-time employment contracts .	1
russian officials inspected the damage and gave the vessel permission to continue to tallinn at around 4.30 a.m. the norwegian-registered m-t sten nordic was carrying 11,000 tons of gas oil and was manned by a filipino crew .	1
the circuit s overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .	2
london s leading shares today jumped almost 100 points , or 1.7 % , as the market opened .	2
in finland , media group talentum will start personnel negotiations to cut staff in parent company talentum and publishing unit talentum media .	0
the ministry of water in tanzania has awarded poyry a water and sanitation engineering assignment for the rehabilitation and extension of water supply and sanitation infrastructure in bukoba and musoma , situated at lake victoria in northern tanzania .	2
biohit , inc. , has expanded its mline family of pipettors with the addition of the new 1-10 ml volume range .	1
sales rose to 300.9 mln eur compared with last year s 276.1 mln eur and in line with 299 mln eur consensus figure .	2
 low energy consumption and flexible loading are just a few of the advantages of the chf pro . 	1
the oil shale feeder-supply solution will deliver crushed oil shale to the shale oil refinery already in operation as well as to the novel enefit-280 shale oil technology processing plant .	1
nyrstar has also agreed to supply to talvivaara up to 150,000 tonnes of sulphuric acid per annum for use in talvivaara s leaching process during the period of supply of the zinc in concentrate .	2
radiation and today is a full service house expert in radiation and nuclear safety issues .	1
one of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard , company said in a statement received by lesprom network .	1
teleste and sentry 360 have formed an integration partnership between sentry s advanced 360-degree immersive camera product line and teleste s enterprise video management systems .	2
finnish cargotec has been awarded a significant order for a total of 292 hiab loader cranes by bae systems in the us .	2
finnish metso paper has won an order to supply an uncoated fine paper machine to mcc paper yinhe , in china .	2
finnair s total traffic decreased by 8.7 % in terms of revenue passenger kilometres .	0
finnish construction company yit is reducing the number of start-ups of market-financed residential units in 2007 to about 2,300 from the previously announced 2,700 .	0
operating profit for the quarter april-june 2006 amounted to eur182 .2 m on sales of eur3 .62 bn .	1
lemcon has also signed a pre-contract for the purchase of the park s entire 130-hectare site .	2
swiss bank credit suisse international will act as an investor in the locomotive manufacturing plant , the astana administration said .	1
26 november 2010 - finnish sports-equipment maker amer sports oyj hel : ameas said today it has obtained a eur30m schuldschein note loan from a pool of international investors .	1
net sales dropped by 6 % year-on-year to eur 11.9 million .	0
 this is super nasty , said eric schultze , chief technology officer at shavlik technologies llc , a st. paul , minn.-based maker of patch management tools .	0
the price for logs has clearly improved from 2009 and also the price of pulpwood has gone up .	2
metsaliitto said that it will book a minor gain of less than eur1 .0 m from the transaction .	2
ramirent is the leading construction machinery rental company in finland with annual sales of eur 134 million in 2009 and operating nationwide through 83 outlets and 612 employees .	2
abn : 59 087 901 620 now represent 5.10 % of the voting rights and share capital of citycon oyj .	1
the agreement expands tekla structures scope of use to bridge design .	2
the most loyal customers were found in the bank of aland , with an index of 8.0 .	2
scanfil holdings include 100 % of contract electronics manufacturer scanfil ems group .	1
stora enso will record a capital gain of eur 33 million as a non-recurring financial item in its fourth quarter 2006 results .	1
the chain has been trying to cut its own costs , pressuring vendors such as fitness equipment manufacturer precor to slash prices .	1
strongest growth was seen in the new markets in russia , the czech republic , and slovakia .	2
these moderate but significant changes resulted in a significant 24-32 % reduction in the estimated cvd risk .	2
a memorandum of understanding on cooperation between the finnish global chemical company kemira and vietnam national chemicals group vinachem was signed on this occasion .	2
the companies aim is to finalize the negotiations and sign the contracts at the start of october 2008 .	1
eps for the quarter was eur0 .00 , as compared with eur0 .01 in the third quarter of 2008 , representing a group net sales for the third quarter were eur15 .3 m , up by 2.8 % as compared with eur14 .9 m in the third quarter of 2008 .	2
incap corporation stock exchange release 4 may 2010 at 8.30 a.m. incap corporation s directed share issue was subscribed in full the board of incap corporation has approved the subscriptions of directed share issue .	1
 the summer collection 2008 will be joyfully fresh like a vitamin injection , said h m s head of design margareta van den bosch .	1
ahlstrom corporation anne pirila director , financial communications distribution : helsinki stock exchange main media ahlstrom in brief ahlstrom is a leader in the development , manufacture and marketing of high performance fiber-based materials .	1
the potential acquirer is cencorp corporation which is a related entity to sav owing to each of sav and cencorp being a subsidiary of the finnish savcor group oy .	1
pretax profit totalled eur 80.8 mn , compared to a loss of eur 13.1 mn in the corresponding period in 2009 .	2
employing 112 in finland and 280 abroad , the unit recorded first-quarter 2007 sales of 8.6 mln eur , with an operating loss of 1.6 mln eur .	0
about midnighttrader : midnighttrader is the premier source of extended-hours us equity trading analysis , news and forecasting for the retail and institutional investment community .	1
finnish geosentric , a developer and provider of solutions , products , and technologies for location based services , has preliminary agreed on a eur 6mn short-term funding with its leading investor .	2
due to market conditions , the company will also temporarily lay off about 3,200 people at different sites .	0
dubai nokia has announced the launch of comes with music , its ground-breaking service which introduces a new way for people to enjoy music .	2
the company s annual loss amounted to eek 18mn , compared to a profit of eek 7.3 mn in 2008 .	0
in addition a reduction of nine persons will be made through pension or other arrangements , the company added .	1
according to the company s updated strategy for the years 2009-2012 , basware targets a long-term net sales growth in the range of 20 % -40 % with an operating profit margin of 10 % -20 % of net sales .	2
alexandria , va. , oct. 23 -- hans-otto scheck of espoo , finland , has developed a method of identifying remote radio units in a communication system .	1
it services firm tietoenator was bucking the general trend , holding flat at 22.70 eur , after slipping back from earlier gains .	0
according to him , construction work will start in spring 2007 , and the facility is to be commissioned in spring 2008 .	1
to choose basware as the tools for our financial service seemed like a natural continuation of our cooperation , says tommi leskinen , financial applications manager , neste oil corporation .	1
operating loss totalled eur 0.3 mn , down from a profit of eur 5.1 mn in the first half of 2009 .	0
back then , tikkurila s former owner , finnish chemicals company kemira oyj hel : kra1v , distributed an 86 % stake to kemira shareholders to facilitate the divestment and listing of tikkurila .	1
the stock was hit by the profit warning of finnish rival rautaruukki oyj omx : rtrks .	0
metrics in qpr scorecard now support date , text and milestone-based values , which improve its support for managing projects around performance or process-related content .	2
cathay forest s strategy is to develop sustainable , regenerative forest assets .	1
the finnish company previously said its operating result will be lower than the break-even posted a year earlier .	0
return on investment was 5.0 % , compared to a negative 4.1 % in 2009 .	2
elcoteq has a proven track record in electronics manufacturing services ems and a global factory network coupled with modern manufacturing equipment and consistent systems and processes .	2
known as post bank , the concept would see fidelity bank rolling out 75 offices in ghana post premises , to provide financial services to the people .	2
the study is expected to provide proof of pharmacodynamic activity in humans , corroborate the safety profile and establish dose ranges for further therapeutic studies .	1
the finnish company stockmann has signed the contract with the company technopolis .	1
it will combine and renew the contents and functionality of the current systems for funding and online service as well as their maintenance .	2
production facilities 6 july 2010 - finnish investment group neomarkka oyj hel : nembv said today that it will buy the former production facilities of kuitu finland ltd , as part of negotiations on the option to invest in specialty cellulose fiber business .	1
alexandria , va. , may 23 -- matti harkonen and pentti sipponen , both of espoo , finland , osmo suovaniemi of helsinki , finland , and tapani tiusanen of vantaa , finland , have developed a paper web press device .	1
according to finnish pension insurance company varma , varma was the recipient of over two thirds of the revenue of the earnings-related pension cover that was under competitive tendering in finland .	2
in sweden the agreement covers data communication services as well .	1
the relocation of ragot has already started and will be completed in the next few weeks , with the waterqueen and tortue moves planned for mid-2008 and vmc europe during the third quarter of 2008 .	1
helsinki afx - kci konecranes said it has raised its stake in mmh holdings inc , the owner of us-based morris materials handling , to 90.9 pct from 74.5 pct .	2
excluding non-recurring items , pre-tax profit surged 45 % to eur80m .	2
ruukki romania , the local arm of finnish metal producer ruukki , increased its capital by 900,000 euro $ 1.14 mln through cash contribution , it was reported on september 19 , 2006 .	2
foundries division reports its sales increased by 9.7 % to eur 63.1 mn from eur 57.5 mn in the corresponding period in 2006 , and sales of the machine shop division increased by 16.4 % to eur 41.2 mn from eur 35.4 mn in the corresponding period in 2006 .	2
motorola , the world s second-largest maker of cell phones , unveiled the new phone tuesday in a bid to resurrect its ailing handset business .	1
in finland finnish pharmaceutical company orion corporation omx helsinki : ornav said on wednesday 7 january that it has concluded its personnel negotiations in finland and will reduce the number of personnel by 205 .	0
pharmaceuticals - czech republic this brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in czech republic .	1
this is a much better process than using virgin paper as it requires less transportation of wood pulp from places like finland and canada .	2
the seminar introduced modern , clean technologies and products , financial tools and sponsorship programs for energy and environment projects as well as the potential to develop clean energy in vietnam .	2
the core of solidium s investment strategy is proper , value enhancing asset management of the current holdings .	2
delivery will start immediately in june 2008 and will be completed in 2008 .	1
aldata solution oyj thomas hoyer cfo more information : aldata solution oyj , thomas hoyer , cfo , tel. 358 45 670 0491 aldata in brief aldata solution is one of the global leaders in supply chain software for retail , wholesale and logistics companies .	1
swedish telco teliasonera is teaming up with friends , a swedish organization against bullying , to fight bullying of children and teenagers via electronic channels .	1
neste oil will offer outplacement services to the 111 employees to be reduced .	1
the cooperation will double the switch s converter capacity .	2
it has several innovative small molecule and biological drug candidates at different stages of clinical development .	1
altimo and teliasonera said yesterday that usmanov would be welcome to join the new company .	2
separately , yit corporation and austrian firm e ag last week signed an agreement on the sale of e s building system service business in germany , austria , poland , the czech republic , hungary and romania for eur 55 mln .	2
the fuel purchase contracts have been signed with three months delivery from this september to november .	1
in 2005 cargotec s net sales exceeded eur 2.3 billion .	1
further concrete cooperation is also carried out through various projects , doctoral theses and diploma dissertations .	1
on dec. 1 , grimaldi acquired 1.5 million shares and a 50.1-percent stake in finnlines .	1
an estimated 30 pct of mobile calls are made from the home , and france telecom hopes that 15 pct of its orange clients will sign up for the service by the end of 2008 .	1
the maritime administration said the ships had ignored warnings about the icy conditions .	0
the shipyard hopes the regional government in andalusia can offer its some form of financial support .	1
 we were the lowest bidders and now the final approval is awaited . 	2
exports of goods fell by 59 % , and imports by 16.7 % .	0
finnish w nrtsil n that provides power solutions for the marine and energy markets has opened a service centre in murmansk , in russia .	1
aspo s group structure and business operations are developed persistently without any predefined schedules .	1
jvc will stop producing dvd players in brazil : jvc do brazil , a subsidiary of japan s jvc group announced it will stop the production of dvd players in brazil .	1
with the second phase of the new innova building , tecnopolis presence in jyvaskyla will increase to a total of approximately 62,000 floor square meters .	1
we look forward to take part in the future development of the company , says tomas billing , president of nordstjernan .	1
satama earned data management solutions competency with business intelligence specialization recentlyvia the acquisition of fimentor oy .	2
it started with software that was capable of retrieving the data typed into the computer keyboard keyloggers , and then more complex mechanisms arrived on the scene , such as phishing and pharming .	1
the vessels also have to be environmentally friendly , fast , and have all modern conveniences .	1
the stonegate product family was designed to provide the full benefits of a unified management system including shared logging , reporting and auditing .	1
in addition , the production at the varpaisj a rvi factory will be stopped at the beginning of april 2009 .	0
18 january 2010 - finnish it consultancy trainers house oyj hel : trh1v said last friday it resolved to issue a eur5m hybrid bond to domestic investors in a bid to strengthen its capital structure .	2
cargo volume increased by approximately 5 % .	2
under the agreement , pfizer has been funding biotie s research activities on the pde10 phosphodiesterase 10 inhibitor program since its start in late 2006 and has the sole authority to develop discovered compounds .	1
according to l nnnen tehtaat s ceo matti karppinen , the company aims to deliver fish products to its customers a day earlier than it currently does .	1
ruukki s delivery volumes and selling prices showed favourable development and the company s comparable net sales grew by 50 % year-on-year to eur647m , ceo sakari tamminen said .	2
with the launch of new 3g handsets , nokia aims to become the winner in china s 3g market as it did in the 2g market .	2
net sales fell by 5 % from the previous accounting period .	0
vdw combined with lxe devices enhances productivity , enabling workers to use a single device to perform voice , scanning and keyboard functions .	2
the other actions include the cutting of the expensive weekend shifts , the freezing of the production bonus system and by a general cost-cutting program .	1
the repayment of eur 105 million debenture bonds is related to the company s previous announcement on october 21 , 2009 to collect irrevocable selling commitments from the holders of its subordinated debenture bonds .	1
finnish forest machinery and equipment maker ponsse oyj said on october 5 , 2007 it will deliver a total of 67 cut-to-length method forest machines and 44 harvester heads to brazilian paper maker bahia pulp and to unnamed uruguayan wood harvesting contractors .	2
in finland , alma media will focus on quality and developing chain operations .	1
via the satlan acquisition , teleste plans to further expand its market presence as a video services partner for cable operators , broadcasters and iptv service providers .	2
net sales surged by 18.5 % to eur167 .8 m. teleste said that eur20 .4 m , or 12.2 % , of the sales came from the acquisitions made in 2009 .	2
global life science industry is strictly regulated by international and national authorities .	1
according to tiimari , consumers are advised to cut away the rabbits bow tie that contains the formadehyde and dispose of it .	1
in february 2011 , new wording of identity documents act that makes mobile id a state-approved electronic document as of february 1st 2011 entered into force .	1
in april 2010 , olvi s range of ciders will expand with a strawberry-rhubarb and an apple-pear cider in green bottles with a new shape .	1
under the agreement benefon s forthcoming range of twig integrated gps navigation and mobile phone devices will use the jointly developed web-based tracking and location technology , in both consumer and commercial applications .	1
4 january 2011 - finnish media company alma media corporation hel : aln1v said today its online recruitment service monster oy will partner with local newspaper publisher suomen lehtiyhtyma in listing job advertisements .	1
combined with the basware enterprise purchase to pay portfolio , it provides a high level of automation for procurement and invoice workflows .	1
 several growth initiatives in the chosen geographic areas are already ongoing , it continued , noting lindex opened its first store in the czech republic this autumn in brno .	2
the bank vtb24 provides mortgage loans to buy apartments in the complex at 11-13 % per annum in rubles .	1
helsinki thomson financial - kemira growhow swung into profit in its first quarter earnings on improved sales , especially in its fertilizer business in europe , which is normally stronger during the first quarter .	2
the finnish investment company sponda is conducting negotiations to acquire the business center dukat palace-2 located in the center of moscow , from london regional properties .	1
in 2009 , kone had annual net sales of eur 4.7 billion and approximately 34,000 employees .	1
both sources said nokia would unveil its new phone code-named tube on oct. 2 at an analyst and media event in london .	1
 management decided at the end of 2005 to increase cathode copper capacity .	1
the initial estimated total value was 1744900 eur and the final award value was 1744900 eur .	1
